Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
G8361,IA_DS_Not_stated,Internet accessed from dwelling Dwelling structure Not stated,,G37,households,housing,Dwelling structure not stated,,8361,Dwelling Internet Connection by Dwelling Structure
G8362,IA_Total,Internet accessed from dwelling Total,,G37,households,housing,Total,,8362,Dwelling Internet Connection by Dwelling Structure
G8363,I_NA_DS_Separate_house,Internet not accessed from dwelling Dwelling structure Separate house,,G37,households,housing,Separate house,,8363,Dwelling Internet Connection by Dwelling Structure
G8364,I_NA_DS_SemD_ro_tr_h_th,Internet not accessed from dwelling Dwelling structure Semi detached row or terrace house townhouse etc,,G37,households,housing,Semi-detached\ row or terrace house\ townhouse etc.,,8364,Dwelling Internet Connection by Dwelling Structure
G8365,I_NA_DS_Flat_or_Apart,Internet not accessed from dwelling Dwelling structure Flat or Apartment,,G37,households,housing,Flat or Apartment,,8365,Dwelling Internet Connection by Dwelling Structure
G8366,I_NA_DS_Other_dwelling,Internet not accessed from dwelling Dwelling structure Other dwelling,,G37,households,housing,Other dwelling,,8366,Dwelling Internet Connection by Dwelling Structure
G8367,I_NA_DS_Not_stated,Internet not accessed from dwelling Dwelling structure Not stated,,G37,households,housing,Dwelling structure not stated,,8367,Dwelling Internet Connection by Dwelling Structure
G8368,I_NA_Total,Internet not accessed from dwelling Total,,G37,households,housing,Total,,8368,Dwelling Internet Connection by Dwelling Structure
G8369,IC_NS_DS_Separate_house,Dwelling Internet connection Not stated Dwelling structure Separate house,,G37,households,housing,Separate house,,8369,Dwelling Internet Connection by Dwelling Structure
G8370,IC_NS_DS_SemD_ro_tr_h_th,Dwelling Internet connection Not stated Dwelling structure Semi detached row or terrace house townhouse etc,,G37,households,housing,Semi-detached\ row or terrace house\ townhouse etc.,,8370,Dwelling Internet Connection by Dwelling Structure
G8371,IC_NS_DS_Flat_or_Apart,Dwelling Internet connection Not stated Dwelling structure Flat or Apartment,,G37,households,housing,Flat or Apartment,,8371,Dwelling Internet Connection by Dwelling Structure
G8372,IC_NS_DS_Other_dwelling,Dwelling Internet connection Not stated Dwelling structure Other dwelling,,G37,households,housing,Other dwelling,,8372,Dwelling Internet Connection by Dwelling Structure
G8373,IC_NS_DS_Not_stated,Dwelling Internet connection Not stated Dwelling structure Not stated,,G37,households,housing,Dwelling structure not stated,,8373,Dwelling Internet Connection by Dwelling Structure
G8374,IC_not_stated_Total,Dwelling Internet connection Not stated Total,,G37,households,housing,Total,,8374,Dwelling Internet Connection by Dwelling Structure
G8375,Total_DS_Separate_house,Total Dwelling structure Separate house,,G37,households,housing,Separate house,,8375,Dwelling Internet Connection by Dwelling Structure
G8376,Total_DS_SemD_ro_tr_h_th,Total Dwelling structure Semi detached row or terrace house townhouse etc,,G37,households,housing,Semi-detached\ row or terrace house\ townhouse etc.,,8376,Dwelling Internet Connection by Dwelling Structure
G8377,Total_DS_Flat_or_Apart,Total Dwelling structure Flat or Apartment,,G37,households,housing,Flat or Apartment,,8377,Dwelling Internet Connection by Dwelling Structure
G8378,Total_DS_Other_dwelling,Total Dwelling structure Other dwelling,,G37,households,housing,Other dwelling,,8378,Dwelling Internet Connection by Dwelling Structure
G8379,Total_DS_Not_stated,Total Dwelling structure Not stated,,G37,households,housing,Dwelling structure not stated,,8379,Dwelling Internet Connection by Dwelling Structure
G8380,Total_Total,Total Total,,G37,households,housing,Total,,8380,Dwelling Internet Connection by Dwelling Structure
G8381,Separate_house_NofB_0_i_b,Separate house Number of bedrooms None includes bedsitters,,G38,housing_units,housing,None (includes bedsitters),,8381,Dwelling Structure by Number of Bedrooms
G8382,Separate_house_NofB_1,Separate house Number of bedrooms One bedroom,,G38,housing_units,housing,One bedroom ,,8382,Dwelling Structure by Number of Bedrooms
G8383,Separate_house_NofB_2,Separate house Number of bedrooms Two bedrooms,,G38,housing_units,housing,Two bedrooms,,8383,Dwelling Structure by Number of Bedrooms
G8384,Separate_house_NofB_3,Separate house Number of bedrooms Three bedrooms,,G38,housing_units,housing,Three bedrooms,,8384,Dwelling Structure by Number of Bedrooms
G8385,Separate_house_NofB_4,Separate house Number of bedrooms Four bedrooms,,G38,housing_units,housing,Four bedrooms,,8385,Dwelling Structure by Number of Bedrooms
G8386,Separate_house_NofB_5,Separate house Number of bedrooms Five bedrooms,,G38,housing_units,housing,Five bedrooms,,8386,Dwelling Structure by Number of Bedrooms
G8387,Separate_house_NofB_6_or_m,Separate house Number of bedrooms Six or more bedrooms,,G38,housing_units,housing,Six bedrooms or more,,8387,Dwelling Structure by Number of Bedrooms
G8388,Separate_house_NofB_NS,Separate house Number of bedrooms Not stated,,G38,housing_units,housing,Number of bedrooms not stated,,8388,Dwelling Structure by Number of Bedrooms
G8389,Separate_house_Total,Separate house Total,,G38,housing_units,housing,Total,,8389,Dwelling Structure by Number of Bedrooms
G8390,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms None includes bedsitters,,G38,housing_units,housing,None (includes bedsitters),,8390,Dwelling Structure by Number of Bedrooms
G8391,Se_d_r_or_t_h_t_1_st_NofB_1,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms One bedroom,,G38,housing_units,housing,One bedroom ,,8391,Dwelling Structure by Number of Bedrooms
G8392,Se_d_r_or_t_h_t_1_st_NofB_2,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms Two bedrooms,,G38,housing_units,housing,Two bedrooms,,8392,Dwelling Structure by Number of Bedrooms
G8393,Se_d_r_or_t_h_t_1_st_NofB_3,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms Three bedrooms,,G38,housing_units,housing,Three bedrooms,,8393,Dwelling Structure by Number of Bedrooms
G8394,Se_d_r_or_t_h_t_1_st_NofB_4,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms Four bedrooms,,G38,housing_units,housing,Four bedrooms,,8394,Dwelling Structure by Number of Bedrooms
G8395,Se_d_r_or_t_h_t_1_st_NofB_5,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms Five bedrooms,,G38,housing_units,housing,Five bedrooms,,8395,Dwelling Structure by Number of Bedrooms
G8396,Se_d_r_or_t_h_t_1_st_NofB_6_m,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms Six or more bedrooms,,G38,housing_units,housing,Six bedrooms or more,,8396,Dwelling Structure by Number of Bedrooms
G8397,Se_d_r_or_t_h_t_1_st_NofB_NS,Semi detached row or terrace house townhouse etc with One storey Number of bedrooms Not stated,,G38,housing_units,housing,Number of bedrooms not stated,,8397,Dwelling Structure by Number of Bedrooms
G8398,Se_d_r_or_t_h_t_1_st_Total,Semi detached row or terrace house townhouse etc with One storey Total,,G38,housing_units,housing,Total,,8398,Dwelling Structure by Number of Bedrooms
G8399,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms None includes bedsitters,,G38,housing_units,housing,None (includes bedsitters),,8399,Dwelling Structure by Number of Bedrooms
G8400,Se_d_r_or_t_h_t_2_sts_NofB_1,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms One bedroom,,G38,housing_units,housing,One bedroom ,,8400,Dwelling Structure by Number of Bedrooms
G8401,Se_d_r_or_t_h_t_2_sts_NofB_2,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms Two bedrooms,,G38,housing_units,housing,Two bedrooms,,8401,Dwelling Structure by Number of Bedrooms
G8402,Se_d_r_or_t_h_t_2_sts_NofB_3,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms Three bedrooms,,G38,housing_units,housing,Three bedrooms,,8402,Dwelling Structure by Number of Bedrooms
G8403,Se_d_r_or_t_h_t_2_sts_NofB_4,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms Four bedrooms,,G38,housing_units,housing,Four bedrooms,,8403,Dwelling Structure by Number of Bedrooms
G8404,Se_d_r_or_t_h_t_2_sts_NofB_5,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms Five bedrooms,,G38,housing_units,housing,Five bedrooms,,8404,Dwelling Structure by Number of Bedrooms
G8405,Se_d_r_or_t_h_t_2_st_NofB_6_m,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms Six or more bedrooms,,G38,housing_units,housing,Six bedrooms or more,,8405,Dwelling Structure by Number of Bedrooms
G8406,Se_d_r_or_t_h_t_2_sts_NofB_NS,Semi detached row or terrace house townhouse etc with Two or more storeys Number of bedrooms Not stated,,G38,housing_units,housing,Number of bedrooms not stated,,8406,Dwelling Structure by Number of Bedrooms
G8407,Se_d_r_or_t_h_t_2_sts_Total,Semi detached row or terrace house townhouse etc with Two or more storeys Total,,G38,housing_units,housing,Total,,8407,Dwelling Structure by Number of Bedrooms
G8408,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Semi detached row or terrace house townhouse etc with Total Number of bedrooms None includes bedsitters,,G38,housing_units,housing,None (includes bedsitters),,8408,Dwelling Structure by Number of Bedrooms
G8409,Se_d_r_or_t_h_t_Tot_NofB_1,Semi detached row or terrace house townhouse etc with Total Number of bedrooms One bedroom,,G38,housing_units,housing,One bedroom ,,8409,Dwelling Structure by Number of Bedrooms
G8410,Se_d_r_or_t_h_t_Tot_NofB_2,Semi detached row or terrace house townhouse etc with Total Number of bedrooms Two bedrooms,,G38,housing_units,housing,Two bedrooms,,8410,Dwelling Structure by Number of Bedrooms
G8411,Se_d_r_or_t_h_t_Tot_NofB_3,Semi detached row or terrace house townhouse etc with Total Number of bedrooms Three bedrooms,,G38,housing_units,housing,Three bedrooms,,8411,Dwelling Structure by Number of Bedrooms
G8412,Se_d_r_or_t_h_t_Tot_NofB_4,Semi detached row or terrace house townhouse etc with Total Number of bedrooms Four bedrooms,,G38,housing_units,housing,Four bedrooms,,8412,Dwelling Structure by Number of Bedrooms
G8413,Se_d_r_or_t_h_t_Tot_NofB_5,Semi detached row or terrace house townhouse etc with Total Number of bedrooms Five bedrooms,,G38,housing_units,housing,Five bedrooms,,8413,Dwelling Structure by Number of Bedrooms
G8414,Se_d_r_or_t_h_t_Tot_NofB_6_m,Semi detached row or terrace house townhouse etc with Total Number of bedrooms Six or more bedrooms,,G38,housing_units,housing,Six bedrooms or more,,8414,Dwelling Structure by Number of Bedrooms
G8415,Se_d_r_or_t_h_t_Tot_NofB_NS,Semi detached row or terrace house townhouse etc with Total Number of bedrooms Not stated,,G38,housing_units,housing,Number of bedrooms not stated,,8415,Dwelling Structure by Number of Bedrooms
G8416,Se_d_r_or_t_h_t_Tot_Total,Semi detached row or terrace house townhouse etc with Total Total,,G38,housing_units,housing,Total,,8416,Dwelling Structure by Number of Bedrooms
G8417,Flt_at_1_or2_st_bl_NofB_0_ib,Flat or apartment In a one or two storey block Number of bedrooms None includes bedsitters,,G38,housing_units,housing,None (includes bedsitters),,8417,Dwelling Structure by Number of Bedrooms
G8418,Flt_at_In_1_or2_s_b_NofB_1,Flat or apartment In a one or two storey block Number of bedrooms One bedroom,,G38,housing_units,housing,One bedroom ,,8418,Dwelling Structure by Number of Bedrooms
G8419,Flt_at_In_1_or2_s_b_NofB_2,Flat or apartment In a one or two storey block Number of bedrooms Two bedrooms,,G38,housing_units,housing,Two bedrooms,,8419,Dwelling Structure by Number of Bedrooms
G8420,Flt_at_In_1_or2_s_b_NofB_3,Flat or apartment In a one or two storey block Number of bedrooms Three bedrooms,,G38,housing_units,housing,Three bedrooms,,8420,Dwelling Structure by Number of Bedrooms
G8421,Flt_at_In_1_or2_s_b_NofB_4,Flat or apartment In a one or two storey block Number of bedrooms Four bedrooms,,G38,housing_units,housing,Four bedrooms,,8421,Dwelling Structure by Number of Bedrooms
G8422,Flt_at_In_1_or2_s_b_NofB_5,Flat or apartment In a one or two storey block Number of bedrooms Five bedrooms,,G38,housing_units,housing,Five bedrooms,,8422,Dwelling Structure by Number of Bedrooms
G8423,Flt_at_In_1_or2_s_b_NoB_6_m,Flat or apartment In a one or two storey block Number of bedrooms Six or more bedrooms,,G38,housing_units,housing,Six bedrooms or more,,8423,Dwelling Structure by Number of Bedrooms
G8424,Flt_at_In_1_or2_s_b_NoB_NS,Flat or apartment In a one or two storey block Number of bedrooms Not stated,,G38,housing_units,housing,Number of bedrooms not stated,,8424,Dwelling Structure by Number of Bedrooms
G8425,Flt_at_In_1_or2_s_b_Total,Flat or apartment In a one or two storey block Total,,G38,housing_units,housing,Total,,8425,Dwelling Structure by Number of Bedrooms
G8426,Flt_apt_3_st_bl_NoB_0_ib,Flat or apartment In a three storey block Number of bedrooms None includes bedsitters,,G38,housing_units,housing,None (includes bedsitters),,8426,Dwelling Structure by Number of Bedrooms
G8427,Flt_apt_In_3_st_bl_NofB_1,Flat or apartment In a three storey block Number of bedrooms One bedroom,,G38,housing_units,housing,One bedroom ,,8427,Dwelling Structure by Number of Bedrooms
G8428,Flt_apt_In_3_st_bl_NofB_2,Flat or apartment In a three storey block Number of bedrooms Two bedrooms,,G38,housing_units,housing,Two bedrooms,,8428,Dwelling Structure by Number of Bedrooms
G8429,Flt_apt_In_3_st_bl_NofB_3,Flat or apartment In a three storey block Number of bedrooms Three bedrooms,,G38,housing_units,housing,Three bedrooms,,8429,Dwelling Structure by Number of Bedrooms
