Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
B7463,B44A_Admin_sup_s_OcID_NS,Administrative and support services Occupation Inadequately described Not stated,B44A_Admin_sup_s_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7463,Industry of Employment
B7462,B44A_Admin_sup_s_OcLab,Administrative and support services Occupation Labourers,B44A_Admin_sup_s_Tot,B44A,people,employment,Labourers,,7462,Industry of Employment
B7461,B44A_Admin_sup_s_OcMacOp_Driv,Administrative and support services Occupation Machinery operators and drivers,B44A_Admin_sup_s_Tot,B44A,people,employment,Machinery operators & drivers,,7461,Industry of Employment
B7460,B44A_Admin_sup_s_OcSalesWk,Administrative and support services Occupation Sales workers,B44A_Admin_sup_s_Tot,B44A,people,employment,Sales workers,,7460,Industry of Employment
B7459,B44A_Admin_sup_s_OcClericAdm,Administrative and support services Occupation Clerical and administrative workers,B44A_Admin_sup_s_Tot,B44A,people,employment,Clerical & administrative workers,,7459,Industry of Employment
B7458,B44A_Admin_sup_s_OcComPerS,Administrative and support services Occupation Community and personal service workers,B44A_Admin_sup_s_Tot,B44A,people,employment,Community & personal service workers,,7458,Industry of Employment
B7457,B44A_Admin_sup_s_OcTechTrdW,Administrative and support services Occupation Technicians and trades workers,B44A_Admin_sup_s_Tot,B44A,people,employment,Technicians & trades workers,,7457,Industry of Employment
B7456,B44A_Admin_sup_s_OcProf,Administrative and support services Occupation Professionals,B44A_Admin_sup_s_Tot,B44A,people,employment,Professionals,,7456,Industry of Employment
B7455,B44A_Admin_sup_s_OcMngr,Administrative and support services Occupation Managers,B44A_Admin_sup_s_Tot,B44A,people,employment,Managers,,7455,Industry of Employment
B7454,B44A_Prof_sci_tec_Tot,Professional scientific and technical services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7454,Industry of Employment
B7453,B44A_Prof_sci_tec_OcID_NS,Professional scientific and technical services Occupation Inadequately described Not stated,B44A_Prof_sci_tec_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7453,Industry of Employment
B7452,B44A_Prof_sci_tec_OcLab,Professional scientific and technical services Occupation Labourers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Labourers,,7452,Industry of Employment
B7451,B44A_Prof_sci_tec_OcMacOp_Driv,Professional scientific and technical services Occupation Machinery operators and drivers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Machinery operators & drivers,,7451,Industry of Employment
B7450,B44A_Prof_sci_tec_OcSalesWk,Professional scientific and technical services Occupation Sales workers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Sales workers,,7450,Industry of Employment
B7449,B44A_Prof_sci_tec_OcClericAdm,Professional scientific and technical services Occupation Clerical and administrative workers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Clerical & administrative workers,,7449,Industry of Employment
B7448,B44A_Prof_sci_tec_OcComPerS,Professional scientific and technical services Occupation Community and personal service workers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Community & personal service workers,,7448,Industry of Employment
B7447,B44A_Prof_sci_tec_OcTechTrdW,Professional scientific and technical services Occupation Technicians and trades workers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Technicians & trades workers,,7447,Industry of Employment
B7446,B44A_Prof_sci_tec_OcProf,Professional scientific and technical services Occupation Professionals,B44A_Prof_sci_tec_Tot,B44A,people,employment,Professionals,,7446,Industry of Employment
B7445,B44A_Prof_sci_tec_OcMngr,Professional scientific and technical services Occupation Managers,B44A_Prof_sci_tec_Tot,B44A,people,employment,Managers,,7445,Industry of Employment
B7444,B44A_Rent_hi_re_es_Tot,Rental hiring and real estate services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7444,Industry of Employment
B7443,B44A_Rent_hi_re_es_OcID_NS,Rental hiring and real estate services Occupation Inadequately described Not stated,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7443,Industry of Employment
B7442,B44A_Rent_hi_re_es_OcLab,Rental hiring and real estate services Occupation Labourers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Labourers,,7442,Industry of Employment
B7441,B44A_Rent_hi_re_es_OcMacOp_Driv,Rental hiring and real estate services Occupation Machinery operators and drivers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Machinery operators & drivers,,7441,Industry of Employment
B7440,B44A_Rent_hi_re_es_OcSalesWk,Rental hiring and real estate services Occupation Sales workers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Sales workers,,7440,Industry of Employment
B7439,B44A_Rent_hi_re_es_OcClericAdm,Rental hiring and real estate services Occupation Clerical and administrative workers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Clerical & administrative workers,,7439,Industry of Employment
B7438,B44A_Rent_hi_re_es_OcComPerS,Rental hiring and real estate services Occupation Community and personal service workers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Community & personal service workers,,7438,Industry of Employment
B7437,B44A_Rent_hi_re_es_OcTechTrdW,Rental hiring and real estate services Occupation Technicians and trades workers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Technicians & trades workers,,7437,Industry of Employment
B7436,B44A_Rent_hi_re_es_OcProf,Rental hiring and real estate services Occupation Professionals,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Professionals,,7436,Industry of Employment
B7435,B44A_Rent_hi_re_es_OcMngr,Rental hiring and real estate services Occupation Managers,B44A_Rent_hi_re_es_Tot,B44A,people,employment,Managers,,7435,Industry of Employment
B7434,B44A_Fin_and_ins_s_Tot,Financial and insurance services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7434,Industry of Employment
B7433,B44A_Fin_and_ins_s_OcID_NS,Financial and insurance services Occupation Inadequately described Not stated,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7433,Industry of Employment
B7432,B44A_Fin_and_ins_s_OcLab,Financial and insurance services Occupation Labourers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Labourers,,7432,Industry of Employment
B7431,B44A_Fin_and_ins_s_OcMacOp_Driv,Financial and insurance services Occupation Machinery operators and drivers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Machinery operators & drivers,,7431,Industry of Employment
B7430,B44A_Fin_and_ins_s_OcSalesWk,Financial and insurance services Occupation Sales workers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Sales workers,,7430,Industry of Employment
B7429,B44A_Fin_and_ins_s_OcClericAdm,Financial and insurance services Occupation Clerical and administrative workers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Clerical & administrative workers,,7429,Industry of Employment
B7428,B44A_Fin_and_ins_s_OcComPerS,Financial and insurance services Occupation Community and personal service workers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Community & personal service workers,,7428,Industry of Employment
B7427,B44A_Fin_and_ins_s_OcTechTrdW,Financial and insurance services Occupation Technicians and trades workers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Technicians & trades workers,,7427,Industry of Employment
B7426,B44A_Fin_and_ins_s_OcProf,Financial and insurance services Occupation Professionals,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Professionals,,7426,Industry of Employment
B7425,B44A_Fin_and_ins_s_OcMngr,Financial and insurance services Occupation Managers,B44A_Fin_and_ins_s_Tot,B44A,people,employment,Managers,,7425,Industry of Employment
B7424,B44A_Infon_med_tel_Tot,Information media and telecommunications Total,B44B_Tot_Tot,B44A,people,employment,Total,,7424,Industry of Employment
B7423,B44A_Infon_med_tel_OcID_NS,Information media and telecommunications Occupation Inadequately described Not stated,B44A_Infon_med_tel_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7423,Industry of Employment
B7422,B44A_Infon_med_tel_OcLab,Information media and telecommunications Occupation Labourers,B44A_Infon_med_tel_Tot,B44A,people,employment,Labourers,,7422,Industry of Employment
B7421,B44A_Infon_med_tel_OcMacOp_Driv,Information media and telecommunications Occupation Machinery operators and drivers,B44A_Infon_med_tel_Tot,B44A,people,employment,Machinery operators & drivers,,7421,Industry of Employment
B7420,B44A_Infon_med_tel_OcSalesWk,Information media and telecommunications Occupation Sales workers,B44A_Infon_med_tel_Tot,B44A,people,employment,Sales workers,,7420,Industry of Employment
B7419,B44A_Infon_med_tel_OcClericAdm,Information media and telecommunications Occupation Clerical and administrative workers,B44A_Infon_med_tel_Tot,B44A,people,employment,Clerical & administrative workers,,7419,Industry of Employment
B7418,B44A_Infon_med_tel_OcComPerS,Information media and telecommunications Occupation Community and personal service workers,B44A_Infon_med_tel_Tot,B44A,people,employment,Community & personal service workers,,7418,Industry of Employment
B7417,B44A_Infon_med_tel_OcTechTrdW,Information media and telecommunications Occupation Technicians and trades workers,B44A_Infon_med_tel_Tot,B44A,people,employment,Technicians & trades workers,,7417,Industry of Employment
B7416,B44A_Infon_med_tel_OcProf,Information media and telecommunications Occupation Professionals,B44A_Infon_med_tel_Tot,B44A,people,employment,Professionals,,7416,Industry of Employment
B7415,B44A_Infon_med_tel_OcMngr,Information media and telecommunications Occupation Managers,B44A_Infon_med_tel_Tot,B44A,people,employment,Managers,,7415,Industry of Employment
B7414,B44A_Trans_po_wh_Tot,Transport postal and warehousing Total,B44B_Tot_Tot,B44A,people,employment,Total,,7414,Industry of Employment
B7413,B44A_Trans_po_wh_OcID_NS,Transport postal and warehousing Occupation Inadequately described Not stated,B44A_Trans_po_wh_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7413,Industry of Employment
B7412,B44A_Trans_po_wh_OcLab,Transport postal and warehousing Occupation Labourers,B44A_Trans_po_wh_Tot,B44A,people,employment,Labourers,,7412,Industry of Employment
B7411,B44A_Trans_po_wh_OcMacOp_Driv,Transport postal and warehousing Occupation Machinery operators and drivers,B44A_Trans_po_wh_Tot,B44A,people,employment,Machinery operators & drivers,,7411,Industry of Employment
B7410,B44A_Trans_po_wh_OcSalesWk,Transport postal and warehousing Occupation Sales workers,B44A_Trans_po_wh_Tot,B44A,people,employment,Sales workers,,7410,Industry of Employment
B7409,B44A_Trans_po_wh_OcClericAdm,Transport postal and warehousing Occupation Clerical and administrative workers,B44A_Trans_po_wh_Tot,B44A,people,employment,Clerical & administrative workers,,7409,Industry of Employment
B7408,B44A_Trans_po_wh_OcComPerS,Transport postal and warehousing Occupation Community and personal service workers,B44A_Trans_po_wh_Tot,B44A,people,employment,Community & personal service workers,,7408,Industry of Employment
B7407,B44A_Trans_po_wh_OcTechTrdW,Transport postal and warehousing Occupation Technicians and trades workers,B44A_Trans_po_wh_Tot,B44A,people,employment,Technicians & trades workers,,7407,Industry of Employment
B7406,B44A_Trans_po_wh_OcProf,Transport postal and warehousing Occupation Professionals,B44A_Trans_po_wh_Tot,B44A,people,employment,Professionals,,7406,Industry of Employment
B7405,B44A_Trans_po_wh_OcMngr,Transport postal and warehousing Occupation Managers,B44A_Trans_po_wh_Tot,B44A,people,employment,Managers,,7405,Industry of Employment
B7404,B44A_Acom_food_scs_Tot,Accommodation and food services Total,B44B_Tot_Tot,B44A,people,employment,Total,,7404,Industry of Employment
B7403,B44A_Acom_food_OcID_NS,Accommodation and food services Occupation Inadequately described Not stated,B44A_Acom_food_scs_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7403,Industry of Employment
B7402,B44A_Acom_food_OcLab,Accommodation and food services Occupation Labourers,B44A_Acom_food_scs_Tot,B44A,people,employment,Labourers,,7402,Industry of Employment
B7401,B44A_Acom_food_OcMacOp_Driv,Accommodation and food services Occupation Machinery operators and drivers,B44A_Acom_food_scs_Tot,B44A,people,employment,Machinery operators & drivers,,7401,Industry of Employment
B7400,B44A_Acom_food_OcSalesWk,Accommodation and food services Occupation Sales workers,B44A_Acom_food_scs_Tot,B44A,people,employment,Sales workers,,7400,Industry of Employment
B7399,B44A_Acom_food_OcClericAdm,Accommodation and food services Occupation Clerical and administrative workers,B44A_Acom_food_scs_Tot,B44A,people,employment,Clerical & administrative workers,,7399,Industry of Employment
B7398,B44A_Acom_food_OcComPerS,Accommodation and food services Occupation Community and personal service workers,B44A_Acom_food_scs_Tot,B44A,people,employment,Community & personal service workers,,7398,Industry of Employment
B7397,B44A_Acom_food_OcTechTrdW,Accommodation and food services Occupation Technicians and trades workers,B44A_Acom_food_scs_Tot,B44A,people,employment,Technicians & trades workers,,7397,Industry of Employment
B7396,B44A_Acom_food_OcProf,Accommodation and food services Occupation Professionals,B44A_Acom_food_scs_Tot,B44A,people,employment,Professionals,,7396,Industry of Employment
B7395,B44A_Acom_food_OcMngr,Accommodation and food services Occupation Managers,B44A_Acom_food_scs_Tot,B44A,people,employment,Managers,,7395,Industry of Employment
B7394,B44A_RetTde_Tot,Retail trade Total,B44B_Tot_Tot,B44A,people,employment,Total,,7394,Industry of Employment
B7393,B44A_RetTde_OcID_NS,Retail trade Occupation Inadequately described Not stated,B44A_RetTde_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7393,Industry of Employment
B7392,B44A_RetTde_OcLab,Retail trade Occupation Labourers,B44A_RetTde_Tot,B44A,people,employment,Labourers,,7392,Industry of Employment
B7391,B44A_RetTde_OcMacOp_Driv,Retail trade Occupation Machinery operators and drivers,B44A_RetTde_Tot,B44A,people,employment,Machinery operators & drivers,,7391,Industry of Employment
B7390,B44A_RetTde_OcSalesWk,Retail trade Occupation Sales workers,B44A_RetTde_Tot,B44A,people,employment,Sales workers,,7390,Industry of Employment
B7389,B44A_RetTde_OcClericAdm,Retail trade Occupation Clerical and administrative workers,B44A_RetTde_Tot,B44A,people,employment,Clerical & administrative workers,,7389,Industry of Employment
B7388,B44A_RetTde_OcComPerS,Retail trade Occupation Community and personal service workers,B44A_RetTde_Tot,B44A,people,employment,Community & personal service workers,,7388,Industry of Employment
B7387,B44A_RetTde_OcTechTrdW,Retail trade Occupation Technicians and trades workers,B44A_RetTde_Tot,B44A,people,employment,Technicians & trades workers,,7387,Industry of Employment
B7386,B44A_RetTde_OcProf,Retail trade Occupation Professionals,B44A_RetTde_Tot,B44A,people,employment,Professionals,,7386,Industry of Employment
B7385,B44A_RetTde_OcMngr,Retail trade Occupation Managers,B44A_RetTde_Tot,B44A,people,employment,Managers,,7385,Industry of Employment
B7384,B44A_WhlesaleTde_Tot,Wholesale trade Total,B44B_Tot_Tot,B44A,people,employment,Total,,7384,Industry of Employment
B7383,B44A_WhlesaleTde_OcID_NS,Wholesale trade Occupation Inadequately described Not stated,B44A_WhlesaleTde_Tot,B44A,people,employment,Occupation inadequately described/ Not stated,,7383,Industry of Employment
B7382,B44A_WhlesaleTde_OcLab,Wholesale trade Occupation Labourers,B44A_WhlesaleTde_Tot,B44A,people,employment,Labourers,,7382,Industry of Employment
B7381,B44A_WhlesaleTde_OcMacOp_Driv,Wholesale trade Occupation Machinery operators and drivers,B44A_WhlesaleTde_Tot,B44A,people,employment,Machinery operators & drivers,,7381,Industry of Employment
B7380,B44A_WhlesaleTde_OcSalesWk,Wholesale trade Occupation Sales workers,B44A_WhlesaleTde_Tot,B44A,people,employment,Sales workers,,7380,Industry of Employment
B7379,B44A_WhlesaleTde_OcClericAdm,Wholesale trade Occupation Clerical and administrative workers,B44A_WhlesaleTde_Tot,B44A,people,employment,Clerical & administrative workers,,7379,Industry of Employment
B7378,B44A_WhlesaleTde_OcComPerS,Wholesale trade Occupation Community and personal service workers,B44A_WhlesaleTde_Tot,B44A,people,employment,Community & personal service workers,,7378,Industry of Employment
B7377,B44A_WhlesaleTde_OcTechTrdW,Wholesale trade Occupation Technicians and trades workers,B44A_WhlesaleTde_Tot,B44A,people,employment,Technicians & trades workers,,7377,Industry of Employment
B7376,B44A_WhlesaleTde_OcProf,Wholesale trade Occupation Professionals,B44A_WhlesaleTde_Tot,B44A,people,employment,Professionals,,7376,Industry of Employment
